,date,amount,concept,origin,total
1086,2019-11-24,-38.201860477147655,Yums N Food,dummy,12409.367676947932
1087,2019-11-24,-33.19036696605459,Roadside Petrol,dummy,12376.177309981877
1088,2019-11-25,-16.12367709717652,Deli Feast,dummy,12360.0536328847
1089,2019-11-25,-1.192358074379667,Public train,dummy,12358.861274810319
1090,2019-11-26,-2.4225542819533192,Public train,dummy,12356.438720528366
1091,2019-11-27,-1.5927245711455182,Public train,dummy,12354.84599595722
1092,2019-11-28,-56.690114327958426,Yum Market,dummy,12298.15588162926
1093,2019-11-28,-60.0,Electricity,dummy,12238.15588162926
1094,2019-11-29,-26.462890557054127,Fun Gas,dummy,12211.692991072206
1095,2019-12-01,2400.0,Acme Corporation,dummy,14611.692991072206
1096,2019-12-01,0.0,netflix,dummy,14611.692991072206
1097,2019-12-01,0.0,secret payment,dummy,14611.692991072206
1098,2019-12-01,-14.640995667920059,Bistro Captain,dummy,14597.051995404287
1099,2019-12-01,-832.0,TRANSFER TO MR. HOUSE HOLDER,dummy,13765.051995404287
1100,2019-12-01,-1.937513152103924,Public train,dummy,13763.114482252182
1101,2019-12-02,-0.8936464403739002,Public bus,dummy,13762.220835811808
1102,2019-12-03,-1.2082913005413998,Public bus,dummy,13761.012544511266
1103,2019-12-03,-55.00000000000001,Hulking Center,dummy,13706.012544511266
1104,2019-12-05,0.0,Internet,dummy,13706.012544511266
1105,2019-12-06,-1.7346973619833423,Public bus,dummy,13704.277847149282
1106,2019-12-06,-19.617988539387262,The Hungry Harvest,dummy,13684.659858609895
1107,2019-12-07,-2.108197493289368,Public bus,dummy,13682.551661116606
1108,2019-12-08,-28.029106011476692,Marineara,dummy,13654.52255510513
1109,2019-12-09,-1.5278340218755335,Public bus,dummy,13652.994721083254
1110,2019-12-09,-34.894502486346894,Yums N Food,dummy,13618.100218596908
1111,2019-12-10,-2.5576529515478756,Public train,dummy,13615.54256564536
1112,2019-12-11,-2.105642527683819,Public bus,dummy,13613.436923117677
1113,2019-12-12,-35.27614923736175,Yum Market,dummy,13578.160773880316
1114,2019-12-13,-1.8132645699227237,Public bus,dummy,13576.347509310393
1115,2019-12-14,-32.68501766753215,Fun Gas,dummy,13543.662491642861
1116,2019-12-14,-29.455621285063557,Bistro Captain,dummy,13514.206870357797
1117,2019-12-14,-2.4894055302591864,Public train,dummy,13511.717464827538
1118,2019-12-14,-41.77608344774943,Marineara,dummy,13469.94138137979
1119,2019-12-15,-14.492890792060823,The Hungry Harvest,dummy,13455.448490587729
1120,2019-12-16,-28.66945914575804,Deli Feast,dummy,13426.77903144197
1121,2019-12-16,-1.7346819203244046,Public train,dummy,13425.044349521646
1122,2019-12-17,-2.63227113241077,Public bus,dummy,13422.412078389236
1123,2019-12-17,-31.760635855057977,Marineara,dummy,13390.651442534177
1124,2019-12-18,-23.92244274348875,Bistro Captain,dummy,13366.728999790688
1125,2019-12-18,-27.5687480598954,Yum Market,dummy,13339.160251730793
1126,2019-12-19,-3.000886210692083,Public bus,dummy,13336.159365520101
1127,2019-12-20,-32.63187911096771,Fun Gas,dummy,13303.527486409133
1128,2019-12-20,-12.0,Cinemasi,dummy,13291.527486409133
1129,2019-12-21,-1.9111236235568034,Public train,dummy,13289.616362785577
1130,2019-12-22,-35.13484743995351,Yums N Food,dummy,13254.481515345624
1131,2019-12-24,-1.2075549330196835,Public train,dummy,13253.273960412604
1132,2019-12-25,-1.8551862876711565,Public bus,dummy,13251.418774124932
1133,2019-12-25,-45.569471888385344,Marineara,dummy,13205.849302236546
1134,2019-12-26,-2.060008610876254,Public train,dummy,13203.789293625669
1135,2019-12-27,-12.0,Yum Popcorn Horizon,dummy,13191.789293625669
1136,2019-12-27,-1.782068005497154,Public train,dummy,13190.007225620171
1137,2019-12-28,-60.0,Electricity,dummy,13130.007225620171
1138,2019-12-28,-46.71942540808341,Marineara,dummy,13083.287800212087
1139,2019-12-28,-1.7823868991160947,Public bus,dummy,13081.50541331297
1140,2019-12-29,-37.2893654239336,Yums N Food,dummy,13044.216047889036
1141,2019-12-30,-2.284897988547882,Public bus,dummy,13041.931149900489
1142,2020-01-01,-865.28,TRANSFER TO MR. HOUSE HOLDER,dummy,12176.651149900488
1143,2020-01-01,2880.0,Acme Corporation,dummy,15056.651149900488
1144,2020-01-01,0.0,netflix,dummy,15056.651149900488
1145,2020-01-01,0.0,secret payment,dummy,15056.651149900488
1146,2020-01-02,-1.9027854254772871,Public train,dummy,15054.748364475012
1147,2020-01-03,-60.500000000000014,Hulking Center,dummy,14994.248364475012
1148,2020-01-03,-46.50740567481979,Yums N Food,dummy,14947.740958800192
1149,2020-01-04,-2.246164732807869,Public train,dummy,14945.494794067385
1150,2020-01-05,-27.7618386265995,Roadside Petrol,dummy,14917.732955440784
1151,2020-01-05,0.0,Internet,dummy,14917.732955440784
1152,2020-01-05,-2.0154883725345454,Public train,dummy,14915.717467068249
1153,2020-01-05,-26.093364163970584,Marineara,dummy,14889.624102904278
1154,2020-01-06,-12.0,Yum Popcorn Horizon,dummy,14877.624102904278
1155,2020-01-06,-37.44985752247304,Yums N Food,dummy,14840.174245381804
1156,2020-01-09,-32.34296123438179,Roadside Petrol,dummy,14807.831284147422
1157,2020-01-09,-18.261480002466342,The Hungry Harvest,dummy,14789.569804144956
1158,2020-01-10,-1.915387295527317,Public bus,dummy,14787.65441684943
1159,2020-01-11,-2.052953356303372,Public bus,dummy,14785.601463493125
1160,2020-01-13,-2.453737407344873,Public train,dummy,14783.147726085781
1161,2020-01-14,-33.407484992060276,Yum Market,dummy,14749.740241093721
1162,2020-01-14,-2.3788311575861236,Public train,dummy,14747.361409936135
1163,2020-01-14,-23.111782782320066,The Hungry Harvest,dummy,14724.249627153815
1164,2020-01-15,-2.4773091711006203,Public train,dummy,14721.772317982714
1165,2020-01-16,-33.374389951439255,Yum Market,dummy,14688.397928031274
1166,2020-01-16,-2.3550688153613284,Public train,dummy,14686.042859215913
1167,2020-01-17,-2.559682580905582,Public train,dummy,14683.483176635007
1168,2020-01-17,-19.516341185371104,The Hungry Harvest,dummy,14663.966835449635
1169,2020-01-18,-2.32497612944311,Public train,dummy,14661.641859320192
1170,2020-01-18,-35.14259112069275,Marineara,dummy,14626.499268199499
1171,2020-01-19,-1.5401195237979795,Public bus,dummy,14624.959148675702
1172,2020-01-19,-36.63038715252602,Yum Market,dummy,14588.328761523177
1173,2020-01-20,-2.0691239607608347,Public bus,dummy,14586.259637562416
1174,2020-01-21,-21.572969478324893,Bistro Captain,dummy,14564.686668084092
1175,2020-01-21,-12.0,Yum Popcorn Horizon,dummy,14552.686668084092
1176,2020-01-22,-1.8882039537382622,Public bus,dummy,14550.798464130354
1177,2020-01-23,-19.207442015764137,Bistro Captain,dummy,14531.59102211459
1178,2020-01-23,-2.8231063098801235,Public bus,dummy,14528.76791580471
1179,2020-01-24,-0.6376080542137421,Public train,dummy,14528.130307750496
1180,2020-01-24,-51.497553455081686,Yum Market,dummy,14476.632754295415
1181,2020-01-25,-2.278393619028061,Public train,dummy,14474.354360676387
1182,2020-01-27,-1.2326391227735973,Public train,dummy,14473.121721553613
1183,2020-01-27,-22.705495055950692,Yum Market,dummy,14450.416226497662
1184,2020-01-28,-120.0,Electricity,dummy,14330.416226497662
1185,2020-01-28,-1.9067734979886803,Public train,dummy,14328.509452999673
1186,2020-01-28,-37.592150695290385,Yums N Food,dummy,14290.917302304382
1187,2020-01-29,-26.628615141812496,Deli Feast,dummy,14264.28868716257
1188,2020-01-30,-2.040230277436944,Public bus,dummy,14262.248456885134
1189,2020-02-01,0.0,netflix,dummy,14262.248456885134
1190,2020-02-01,0.0,secret payment,dummy,14262.248456885134
1191,2020-02-01,-1.777959682134756,Public train,dummy,14260.470497203
1192,2020-02-01,2880.0,Acme Corporation,dummy,17140.470497203
1193,2020-02-01,-865.28,TRANSFER TO MR. HOUSE HOLDER,dummy,16275.190497203
1194,2020-02-02,-1.7348999832562217,Public train,dummy,16273.455597219745
1195,2020-02-02,-36.10285655614325,Yum Market,dummy,16237.352740663602
1196,2020-02-03,-60.500000000000014,Hulking Center,dummy,16176.852740663602
1197,2020-02-03,-22.50580149456983,Bistro Captain,dummy,16154.346939169032
1198,2020-02-04,-1.8171715339096581,Public bus,dummy,16152.529767635122
1199,2020-02-05,-38.4335351579196,Marineara,dummy,16114.096232477203
1200,2020-02-05,-1.8717971569633318,Public bus,dummy,16112.224435320239
1201,2020-02-05,0.0,Internet,dummy,16112.224435320239
1202,2020-02-06,-1.5564223915457747,Public train,dummy,16110.668012928692
1203,2020-02-07,-2.0585083788299405,Public train,dummy,16108.609504549862
1204,2020-02-08,-43.72519547396973,Yum Market,dummy,16064.884309075893
1205,2020-02-09,-1.8186747343185528,Public bus,dummy,16063.065634341574
1206,2020-02-10,-45.59407623224172,Marineara,dummy,16017.471558109331
1207,2020-02-10,-2.0073186119431354,Public train,dummy,16015.464239497389
1208,2020-02-11,-2.0772456149316785,Public train,dummy,16013.386993882457
1209,2020-02-11,-51.02046724303033,Yums N Food,dummy,15962.366526639427
1210,2020-02-12,-45.42213727718471,Yum Market,dummy,15916.944389362243
1211,2020-02-12,-12.0,Yum Popcorn Horizon,dummy,15904.944389362243
1212,2020-02-12,-2.364762569111231,Public train,dummy,15902.579626793131
1213,2020-02-13,-2.4286423967883226,Public bus,dummy,15900.150984396343
1214,2020-02-13,-37.093722188615715,Marineara,dummy,15863.057262207727
1215,2020-02-14,-1.205993363418885,Public train,dummy,15861.851268844308
1216,2020-02-15,-15.523799860100203,Bistro Captain,dummy,15846.327468984207
1217,2020-02-15,-1.642261423503308,Public bus,dummy,15844.685207560704
1218,2020-02-16,-42.359470064506255,Marineara,dummy,15802.325737496198
1219,2020-02-16,-14.126066608739684,Deli Feast,dummy,15788.199670887458
1220,2020-02-17,-1.137435899510161,Public train,dummy,15787.062234987947
1221,2020-02-17,-47.4266196823058,Yum Market,dummy,15739.63561530564
1222,2020-02-17,-26.579167537803762,Roadside Petrol,dummy,15713.056447767836
1223,2020-02-18,-3.181103098668265,Public bus,dummy,15709.875344669168
1224,2020-02-19,-1.2672216864392758,Public train,dummy,15708.608122982729
1225,2020-02-20,-32.91786530445251,Yum Market,dummy,15675.690257678276
1226,2020-02-20,-1.499490324890936,Public train,dummy,15674.190767353384
1227,2020-02-21,-12.75654014252418,Bistro Captain,dummy,15661.43422721086
1228,2020-02-21,-2.3470542982426355,Public train,dummy,15659.087172912617
1229,2020-02-22,-23.045083882283183,The Hungry Harvest,dummy,15636.042089030334
1230,2020-02-23,-2.282426162356046,Public train,dummy,15633.759662867978
1231,2020-02-23,-31.263889249652355,Fun Gas,dummy,15602.495773618326
1232,2020-02-25,-1.6125127168630746,Public train,dummy,15600.883260901463
1233,2020-02-27,-12.0,Cinemasi,dummy,15588.883260901463
1234,2020-02-27,-26.180126446528426,The Hungry Harvest,dummy,15562.703134454934
1235,2020-02-28,-120.0,Electricity,dummy,15442.703134454934
1236,2020-03-01,0.0,secret payment,dummy,15442.703134454934
1237,2020-03-01,-865.28,TRANSFER TO MR. HOUSE HOLDER,dummy,14577.423134454933
1238,2020-03-01,0.0,netflix,dummy,14577.423134454933
1239,2020-03-01,-37.58368632678944,Marineara,dummy,14539.839448128145
1240,2020-03-01,2880.0,Acme Corporation,dummy,17419.839448128143
1241,2020-03-01,-2.419691400505276,Public train,dummy,17417.41975672764
1242,2020-03-02,-33.525058579199616,Yums N Food,dummy,17383.89469814844
1243,2020-03-03,-60.500000000000014,Hulking Center,dummy,17323.39469814844
1244,2020-03-05,0.0,Internet,dummy,17323.39469814844
1245,2020-03-05,-1.9447591973376555,Public bus,dummy,17321.449938951104
1246,2020-03-06,-39.76052909531804,Marineara,dummy,17281.689409855786
1247,2020-03-07,-2.8709404519123276,Public bus,dummy,17278.818469403872
1248,2020-03-07,-36.83642247778957,Fun Gas,dummy,17241.98204692608
1249,2020-03-08,-2.107077642727147,Public train,dummy,17239.874969283355
1250,2020-03-09,-12.0,Yum Popcorn Horizon,dummy,17227.874969283355
1251,2020-03-09,-1.9085998400076551,Public bus,dummy,17225.966369443348
1252,2020-03-09,-40.77344124489481,Marineara,dummy,17185.192928198452
1253,2020-03-09,-24.92779278526413,Deli Feast,dummy,17160.26513541319
1254,2020-03-10,-21.544079443491295,Bistro Captain,dummy,17138.721055969698
1255,2020-03-10,-45.471804460095356,Yum Market,dummy,17093.249251509602
1256,2020-03-11,-12.0,Yum Popcorn Horizon,dummy,17081.249251509602
1257,2020-03-12,-1.7465817362824843,Public bus,dummy,17079.50266977332
1258,2020-03-12,-26.485038948475605,The Hungry Harvest,dummy,17053.017630824845
1259,2020-03-13,-1.9330732273955227,Public train,dummy,17051.08455759745
1260,2020-03-14,-34.44039152995669,Fun Gas,dummy,17016.644166067494
1261,2020-03-14,-1.7157103255608543,Public bus,dummy,17014.928455741934
1262,2020-03-15,-24.360611121701837,Yums N Food,dummy,16990.567844620233
1263,2020-03-16,-1.3385039839621038,Public bus,dummy,16989.22934063627
1264,2020-03-18,-2.491990602498102,Public bus,dummy,16986.73735003377
1265,2020-03-19,-2.158273058062536,Public bus,dummy,16984.579076975708
1266,2020-03-20,-36.0331940402592,Marineara,dummy,16948.54588293545
1267,2020-03-21,-2.3781718742646194,Public train,dummy,16946.167711061185
1268,2020-03-22,-1.5029254430122383,Public bus,dummy,16944.664785618173
1269,2020-03-22,-40.693537865722966,Yums N Food,dummy,16903.97124775245
1270,2020-03-24,-2.4286447938911535,Public bus,dummy,16901.54260295856
1271,2020-03-24,-26.642595312896177,Marineara,dummy,16874.900007645665
1272,2020-03-25,-2.6391701636119853,Public bus,dummy,16872.260837482052
1273,2020-03-26,-2.360242450487294,Public bus,dummy,16869.900595031566
1274,2020-03-26,-15.189212623841197,Bistro Captain,dummy,16854.711382407724
1275,2020-03-27,-23.597736657265617,Deli Feast,dummy,16831.113645750458
1276,2020-03-27,-2.320760195730379,Public bus,dummy,16828.79288555473
1277,2020-03-28,-35.009128873381954,Yums N Food,dummy,16793.783756681347
1278,2020-03-28,-120.0,Electricity,dummy,16673.783756681347
1279,2020-03-28,-2.620689866540648,Public bus,dummy,16671.163066814806
1280,2020-03-29,-2.3856145679653538,Public bus,dummy,16668.777452246843
1281,2020-03-30,-2.185600243714683,Public bus,dummy,16666.591852003126
1282,2020-03-30,-16.234992917958692,Bistro Captain,dummy,16650.35685908517
1283,2020-04-01,-865.28,TRANSFER TO MR. HOUSE HOLDER,dummy,15785.076859085168
1284,2020-04-01,0.0,secret payment,dummy,15785.076859085168
1285,2020-04-01,-39.84391882743289,Marineara,dummy,15745.232940257734
1286,2020-04-01,0.0,netflix,dummy,15745.232940257734
1287,2020-04-01,2880.0,Acme Corporation,dummy,18625.232940257734
1288,2020-04-02,-19.361367615808266,Bistro Captain,dummy,18605.871572641925
1289,2020-04-02,-52.78696365720567,Yum Market,dummy,18553.08460898472
1290,2020-04-02,-2.4585618781813343,Public bus,dummy,18550.626047106536
1291,2020-04-03,-1.3807414206587063,Public train,dummy,18549.245305685876
1292,2020-04-03,-15.938021751035363,Deli Feast,dummy,18533.30728393484
1293,2020-04-03,-60.500000000000014,Hulking Center,dummy,18472.80728393484
1294,2020-04-05,0.0,Internet,dummy,18472.80728393484
1295,2020-04-05,-1.8205295324365498,Public bus,dummy,18470.986754402402
1296,2020-04-06,-21.434625261807625,Bistro Captain,dummy,18449.552129140593
1297,2020-04-06,-2.3172208252559274,Public train,dummy,18447.23490831534
1298,2020-04-07,-40.819426911212894,Yums N Food,dummy,18406.415481404125
1299,2020-04-07,-2.122995528216169,Public train,dummy,18404.292485875907
1300,2020-04-08,-1.2151399235088969,Public train,dummy,18403.0773459524
1301,2020-04-09,-1.5107883483056193,Public train,dummy,18401.566557604092
1302,2020-04-10,-0.5289791208242351,Public bus,dummy,18401.03757848327
1303,2020-04-11,-19.779375560735645,Deli Feast,dummy,18381.258202922534
1304,2020-04-11,-49.239835791169725,Yums N Food,dummy,18332.018367131364
1305,2020-04-11,-1.8393047393303832,Public bus,dummy,18330.179062392035
1306,2020-04-11,-32.235563686341095,Roadside Petrol,dummy,18297.943498705696
1307,2020-04-12,-39.499798508407544,Yums N Food,dummy,18258.443700197287
1308,2020-04-14,-1.6892868150962634,Public bus,dummy,18256.75441338219
1309,2020-04-15,-12.0,Yum Popcorn Horizon,dummy,18244.75441338219
1310,2020-04-16,-1.818343101095491,Public bus,dummy,18242.936070281095
1311,2020-04-17,-1.221114196715301,Public bus,dummy,18241.71495608438
1312,2020-04-17,-12.0,Cinemasi,dummy,18229.71495608438
1313,2020-04-18,-27.288607100802068,Yum Market,dummy,18202.426348983576
1314,2020-04-19,-45.09259029315685,Yums N Food,dummy,18157.33375869042
1315,2020-04-20,-19.875187836039647,The Hungry Harvest,dummy,18137.458570854382
1316,2020-04-20,-1.879784902703049,Public train,dummy,18135.57878595168
1317,2020-04-21,-37.096094152688316,Yums N Food,dummy,18098.48269179899
1318,2020-04-21,-1.7400549341401075,Public train,dummy,18096.74263686485
1319,2020-04-22,-53.30567451833661,Yums N Food,dummy,18043.436962346514
1320,2020-04-23,-2.363650201526238,Public train,dummy,18041.07331214499
1321,2020-04-24,-44.88735414541237,Marineara,dummy,17996.185957999576
1322,2020-04-24,-1.7692981410047386,Public bus,dummy,17994.416659858573
1323,2020-04-25,-2.1676455080639077,Public bus,dummy,17992.24901435051
1324,2020-04-26,-1.237763642753984,Public bus,dummy,17991.011250707754
1325,2020-04-26,-13.294138100627976,Bistro Captain,dummy,17977.717112607126
1326,2020-04-28,-1.672084448691245,Public bus,dummy,17976.045028158434
1327,2020-04-28,-36.456869388653935,Fun Gas,dummy,17939.58815876978
1328,2020-04-28,-120.0,Electricity,dummy,17819.58815876978
1329,2020-04-29,-2.080568930106283,Public bus,dummy,17817.507589839675
1330,2020-05-01,-1.4852977369820402,Public bus,dummy,17816.022292102694
1331,2020-05-01,0.0,secret payment,dummy,17816.022292102694
1332,2020-05-01,2880.0,Acme Corporation,dummy,20696.022292102694
1333,2020-05-01,0.0,netflix,dummy,20696.022292102694
1334,2020-05-01,-865.28,TRANSFER TO MR. HOUSE HOLDER,dummy,19830.742292102696
1335,2020-05-02,-2.472028364604535,Public bus,dummy,19828.27026373809
1336,2020-05-02,-44.147085934329255,Yums N Food,dummy,19784.12317780376
1337,2020-05-03,-38.1233827992578,Roadside Petrol,dummy,19745.999795004504
1338,2020-05-03,-60.500000000000014,Hulking Center,dummy,19685.499795004504
1339,2020-05-03,-0.8572428841093016,Public bus,dummy,19684.642552120393
1340,2020-05-03,-39.88333142489337,Marineara,dummy,19644.759220695498
1341,2020-05-04,-2.9788036244532066,Public train,dummy,19641.780417071044
1342,2020-05-04,-20.27271049579582,Deli Feast,dummy,19621.50770657525
